profile_name,timestep,value
DHW_or_space,502,0.3670846312782318
DHW_or_space,503,0.2868155748919603
DHW_or_space,504,0.2589344426127196
DHW_or_space,505,0.23351027502661742
DHW_or_space,506,0.23299552995552708
DHW_or_space,507,0.2518231127429986
DHW_or_space,508,0.317455709623645
DHW_or_space,509,0.4974935831813829
DHW_or_space,510,0.7324817469627024
DHW_or_space,511,0.7962608259308784
DHW_or_space,512,0.7206902638141106
DHW_or_space,513,0.6707259881945843
DHW_or_space,514,0.6299845549702988
DHW_or_space,515,0.6136643893579937
DHW_or_space,516,0.5799009212796918
DHW_or_space,517,0.507046330373329
DHW_or_space,518,0.4515056516763919
DHW_or_space,519,0.46921232787399375
DHW_or_space,520,0.496844291766243
DHW_or_space,521,0.5712691985832296
DHW_or_space,522,0.6142512166915156
DHW_or_space,523,0.5496447634717
DHW_or_space,524,0.493757110574609
DHW_or_space,525,0.43771180265767734
DHW_or_space,526,0.3444544171248749
DHW_or_space,527,0.26439856134217715
DHW_or_space,528,0.23549075689217094
DHW_or_space,529,0.20913247833843202
DHW_or_space,530,0.20800695100418895
DHW_or_space,531,0.22686490067254045
DHW_or_space,532,0.2917899187636717
DHW_or_space,533,0.4710821614875391
DHW_or_space,534,0.7060061193792544
DHW_or_space,535,0.7675554787520799
DHW_or_space,536,0.6887460378546569
DHW_or_space,537,0.6377882637205305
DHW_or_space,538,0.6057639552619394
DHW_or_space,539,0.5952884875866546
DHW_or_space,540,0.5609573950835799
DHW_or_space,541,0.4807423216994047
DHW_or_space,542,0.42232029504604157
DHW_or_space,543,0.43921388898081376
DHW_or_space,544,0.48738245358219695
DHW_or_space,545,0.5688475010997522
DHW_or_space,546,0.6159199313798218
DHW_or_space,547,0.5544339037911798
DHW_or_space,548,0.49988110497309995
DHW_or_space,549,0.44471201030612234
DHW_or_space,550,0.35211776585620763
DHW_or_space,551,0.27322030067639896
DHW_or_space,552,0.2466201016460971
DHW_or_space,553,0.22225667350858846
DHW_or_space,554,0.22271041382194556
DHW_or_space,555,0.24362715994164486
DHW_or_space,556,0.3109171908737263
DHW_or_space,557,0.49279503762927535
DHW_or_space,558,0.7315666981710894
DHW_or_space,559,0.8006670398611513
DHW_or_space,560,0.7299333606424593
DHW_or_space,561,0.6837902337827497
DHW_or_space,562,0.6160781135953703
DHW_or_space,563,0.5818619870564928
DHW_or_space,564,0.5416340267452115
DHW_or_space,565,0.46093906916613153
DHW_or_space,566,0.40026300737478027
DHW_or_space,567,0.4061539913379517
DHW_or_space,568,0.4510079349298985
DHW_or_space,569,0.5501428769772488
DHW_or_space,570,0.6215684679166199
DHW_or_space,571,0.5660253584724808
DHW_or_space,572,0.5157544040063071
DHW_or_space,573,0.4627858771774423
